<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20181001;190000;75.9090000;75.9225000;75.5110000;75.5861000;358
EURRUB;60;20181001;200000;75.5860000;75.5860000;75.4080000;75.4080000;360
EURRUB;60;20181001;210000;75.4870000;75.5130000;75.3000000;75.3460000;363
EURRUB;60;20181001;220000;75.3820000;75.4356000;75.1620000;75.2217000;349
EURRUB;60;20181001;230000;75.2370000;75.2700000;75.0100000;75.0730000;244
EURRUB;60;20181002;000000;75.1590000;75.2460000;75.0730000;75.2428000;218
EURRUB;60;20181002;010000;75.2750000;75.2750000;75.1240000;75.2186000;119
EURRUB;60;20181002;020000;75.2420000;75.2680000;75.1300000;75.1440000;167
EURRUB;60;20181002;030000;75.2300000;75.2700000;75.1140000;75.1978000;167
EURRUB;60;20181002;040000;75.1870000;75.2604000;75.1130000;75.2296000;191
EURRUB;60;20181002;050000;75.2540000;75.2810000;75.1150000;75.1530000;222
EURRUB;60;20181002;060000;75.2580000;75.2640000;75.1270000;75.2176000;202
EURRUB;60;20181002;070000;75.2410000;75.2480000;75.1350000;75.1380000;173
EURRUB;60;20181002;080000;75.2380000;75.2460000;75.0810000;75.1934000;191
EURRUB;60;20181002;090000;75.2150000;75.2150000;75.0040000;75.1051000;232
EURRUB;60;20181002;100000;75.0900000;75.1630000;74.9660000;75.1204000;230
EURRUB;60;20181002;110000;75.1300000;75.2900000;75.0190000;75.2470000;337
EURRUB;60;20181002;120000;75.2670000;75.3800000;75.1500000;75.3310000;344
EURRUB;60;20181002;130000;75.3910000;75.5200000;75.2940000;75.4181000;338
EURRUB;60;20181002;140000;75.4070000;75.4630000;75.3120000;75.4444000;345
EURRUB;60;20181002;150000;75.4550000;75.5200000;75.2410000;75.3683000;338
EURRUB;60;20181002;160000;75.3810000;75.4713000;75.2820000;75.3622000;355
EURRUB;60;20181002;170000;75.3690000;75.3970000;75.2110000;75.2730000;333
EURRUB;60;20181002;180000;75.3270000;75.6859000;75.2560000;75.6800000;339
EURRUB;60;20181002;190000;75.6980000;75.6993000;75.3870000;75.4640000;363
EURRUB;60;20181002;200000;75.4780000;75.5311000;75.3150000;75.4100000;364
EURRUB;60;20181002;210000;75.4740000;75.5460000;75.3680000;75.4300000;358
EURRUB;60;20181002;220000;75.4690000;75.5645000;75.3230000;75.5320000;357
EURRUB;60;20181002;230000;75.5610000;75.7400000;75.4720000;75.6730000;230
EURRUB;60;20181003;000000;75.7560000;75.7560000;75.4030000;75.5900000;224
EURRUB;60;20181003;010000;75.5800000;75.6662000;75.4540000;75.4750000;116
EURRUB;60;20181003;020000;75.5540000;75.5830000;75.4470000;75.5607000;92
EURRUB;60;20181003;030000;75.5820000;75.5970000;75.4650000;75.4650000;145
EURRUB;60;20181003;040000;75.5400000;75.6360000;75.4460000;75.5978000;219
EURRUB;60;20181003;050000;75.6230000;75.7140000;75.4820000;75.7140000;234
EURRUB;60;20181003;060000;75.7910000;75.9000000;75.6720000;75.7500000;233
EURRUB;60;20181003;070000;75.7750000;75.8270000;75.7170000;75.7650000;232
EURRUB;60;20181003;080000;75.7670000;75.8410000;75.6850000;75.7040000;225
EURRUB;60;20181003;090000;75.7730000;75.8740000;75.6910000;75.7420000;242
EURRUB;60;20181003;100000;75.8280000;75.8720000;75.6560000;75.7242000;221
EURRUB;60;20181003;110000;75.7490000;75.7900000;75.6400000;75.6770000;326
EURRUB;60;20181003;120000;75.7470000;75.7521000;75.5690000;75.7473000;367
EURRUB;60;20181003;130000;75.7490000;75.8100000;75.6060000;75.7732000;364
EURRUB;60;20181003;140000;75.7800000;75.8450000;75.6900000;75.7808000;362
EURRUB;60;20181003;150000;75.7850000;75.8820000;75.7020000;75.7150000;365
EURRUB;60;20181003;160000;75.7760000;75.8570000;75.6210000;75.7340000;360
EURRUB;60;20181003;170000;75.7460000;75.8379000;75.6540000;75.8338000;363
EURRUB;60;20181003;180000;75.8460000;75.8467000;75.6110000;75.7313000;359
EURRUB;60;20181003;190000;75.7340000;75.7505000;75.5370000;75.6670000;363
EURRUB;60;20181003;200000;75.6880000;75.7170000;75.5740000;75.5890000;361
EURRUB;60;20181003;210000;75.6620000;75.7150000;75.5080000;75.6153000;366
EURRUB;60;20181003;220000;75.6550000;75.7659000;75.5570000;75.7486000;364
EURRUB;60;20181003;230000;75.7710000;75.8620000;75.6470000;75.7400000;241
EURRUB;60;20181004;000000;75.8160000;75.8355000;75.4700000;75.5707000;237
EURRUB;60;20181004;010000;75.6090000;75.6780000;75.4090000;75.5630000;90
EURRUB;60;20181004;020000;75.6680000;75.7040000;75.5610000;75.5770000;92
EURRUB;60;20181004;030000;75.6850000;75.6850000;75.4490000;75.5390000;95
EURRUB;60;20181004;040000;75.6460000;75.6880000;75.4970000;75.5150000;122
EURRUB;60;20181004;050000;75.5080000;75.5950000;75.4420000;75.5080000;108
EURRUB;60;20181004;060000;75.5750000;75.6220000;75.4650000;75.4970000;105
EURRUB;60;20181004;070000;75.5660000;75.5850000;75.4710000;75.4990000;96
EURRUB;60;20181004;080000;75.5840000;75.6030000;75.4010000;75.4360000;106
EURRUB;60;20181004;090000;75.5460000;75.6343000;75.4220000;75.6221000;187
EURRUB;60;20181004;100000;75.6640000;76.0106000;75.5020000;75.7850000;215
EURRUB;60;20181004;110000;75.8700000;76.1290000;75.7380000;75.9800000;355
EURRUB;60;20181004;120000;76.0110000;76.1880000;75.8920000;76.1670000;354
EURRUB;60;20181004;130000;76.1870000;76.2620000;76.0340000;76.0400000;357
EURRUB;60;20181004;140000;76.1230000;76.2282000;76.0120000;76.2256000;353
EURRUB;60;20181004;150000;76.2380000;76.6109000;76.1360000;76.6090000;357
EURRUB;60;20181004;160000;76.6340000;76.9010000;76.5210000;76.5930000;356
EURRUB;60;20181004;170000;76.6960000;76.7584000;76.4780000;76.7070000;347
EURRUB;60;20181004;180000;76.7620000;77.1260000;76.6790000;77.0220000;344
EURRUB;60;20181004;190000;77.0600000;77.0600000;76.8000000;76.8060000;363
EURRUB;60;20181004;200000;76.9150000;77.1140000;76.7840000;76.7940000;358
EURRUB;60;20181004;210000;76.9330000;77.1000000;76.7520000;77.0430000;358
EURRUB;60;20181004;220000;77.1140000;77.1150000;76.9200000;77.0550000;362
EURRUB;60;20181004;230000;77.1050000;77.1770000;76.9520000;77.0550000;237
EURRUB;60;20181005;000000;77.1580000;77.1930000;76.8920000;77.0094000;192
EURRUB;60;20181005;010000;76.9740000;77.0960000;76.8950000;76.9400000;152
EURRUB;60;20181005;020000;77.0110000;77.1030000;76.9350000;77.0762000;85
EURRUB;60;20181005;030000;76.9690000;77.1060000;76.9570000;77.0066000;168
EURRUB;60;20181005;040000;77.0220000;77.0680000;76.9580000;77.0181000;223
EURRUB;60;20181005;050000;77.0360000;77.0814000;76.9650000;77.0265000;222
EURRUB;60;20181005;060000;77.0420000;77.0420000;76.9400000;76.9410000;217
EURRUB;60;20181005;070000;77.0190000;77.0570000;76.9230000;76.9310000;206
EURRUB;60;20181005;080000;77.0000000;77.0390000;76.9230000;76.9920000;194
EURRUB;60;20181005;090000;77.0080000;77.0080000;76.8240000;76.8480000;212
EURRUB;60;20181005;100000;76.9250000;76.9850000;76.8250000;76.8390000;230
EURRUB;60;20181005;110000;76.9320000;77.0037000;76.4140000;76.6180000;344
EURRUB;60;20181005;120000;76.6250000;76.6591000;76.4960000;76.5762000;359
EURRUB;60;20181005;130000;76.5670000;76.8365000;76.5060000;76.7616000;361
EURRUB;60;20181005;140000;76.7550000;76.7891000;76.5900000;76.7530000;362
EURRUB;60;20181005;150000;76.7670000;76.8267000;76.5500000;76.5500000;361
EURRUB;60;20181005;160000;76.5900000;76.8389000;76.5060000;76.8108000;352
EURRUB;60;20181005;170000;76.8100000;76.8304000;76.5590000;76.7685000;344
EURRUB;60;20181005;180000;76.7650000;76.7773000;76.4280000;76.5180000;360
EURRUB;60;20181005;190000;76.5210000;76.6998000;76.4700000;76.6760000;355
EURRUB;60;20181005;200000;76.6910000;76.8069000;76.5900000;76.7230000;363
EURRUB;60;20181005;210000;76.7400000;76.8306000;76.6680000;76.7452000;361
EURRUB;60;20181005;220000;76.7410000;76.7490000;76.6280000;76.7337000;361
EURRUB;60;20181005;230000;76.7390000;76.7950000;76.6510000;76.6840000;239
EURRUB;60;20181006;000000;76.7490000;76.7760000;76.6260000;76.6710000;229
EURRUB;60;20181006;010000;76.7890000;76.7890000;76.7675000;76.7690000;9
EURRUB;60;20181007;220000;76.6930000;76.8460000;76.6220000;76.8330000;10
EURRUB;60;20181008;000000;76.7830000;76.7830000;76.7830000;76.7830000;4
EURRUB;60;20181008;010000;76.7830000;76.7830000;76.1410000;76.3561000;129
EURRUB;60;20181008;020000;76.7160000;76.7871000;76.2880000;76.7817000;166
EURRUB;60;20181008;030000;76.6170000;76.7820000;76.4270000;76.5790000;201
EURRUB;60;20181008;040000;76.6330000;76.8527000;76.5420000;76.7840000;219
EURRUB;60;20181008;050000;76.8520000;76.8580000;76.7470000;76.8468000;218
EURRUB;60;20181008;060000;76.8500000;76.8710000;76.7270000;76.8167000;220
EURRUB;60;20181008;070000;76.8470000;76.8730000;76.7420000;76.8311000;184
EURRUB;60;20181008;080000;76.8340000;76.8780000;76.5060000;76.7940000;189
EURRUB;60;20181008;090000;76.8680000;76.8896000;76.3130000;76.7390000;216
EURRUB;60;20181008;100000;76.8380000;76.9780000;76.6940000;76.8270000;238
